data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
,,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,#affected+killed,,#country+code
6938076,152,CHI14,14,2019-11-27,2019,1,Protests,Peaceful protest,Protesters (Chile),,6,,,0,60,South America,Chile,Atacama,Chanaral,Chanaral,Chanaral,-26.3401,-70.6169,1,El Diario de Atacama,Subnational,"On 27 November 2019, in Chanaral, Atacama region, a group of people demonstrated peacefully at the entrance of a local school, blocking the access to students and teachers. The demonstrators argued the premises were going to be used to take national education tests. [size=no report]",0,1582839942,CHL
7066336,152,CHI2414,2414,2019-11-27,2019,1,Strategic developments,Looting/property destruction,Mapuche Indigenous Militia (Chile),,4,Civilians (Chile),Labour Group (Chile),7,47,South America,Chile,Araucania,Cautin,Freire,Freire,-38.9525,-72.6265,1,Austral Temuco,Subnational,"On 27 November 2019, in a rural area of Freire (Araucania), the Trapilhue school was set on fire by unidentified suspects. Neither injuries, fatalities nor arrests were reported. The Araucania and Biobio regions constantly experience attacks from indigenous groups who demand land restitution from areas controlled by forestry companies.",0,1587491658,CHL
7066593,152,CHI2416,2416,2019-11-27,2019,1,Riots,Violent demonstration,Rioters (Chile),,5,,,0,50,South America,Chile,Atacama,Huasco,Huasco,Huasco,-28.4664,-71.2195,2,Chanarcillo,Subnational,"On 27 November 2019, in the rural area of Huasco, Atacama region, people demonstrated over general discontent with the government.The group blocked with barricades a rural route. The group demands reforms in education, healthcare and pension policies, among other things. [size=no report]",0,1587491660,CHL
6953707,152,CHI2406,2406,2019-11-27,2019,1,Riots,Violent demonstration,Rioters (Chile),,5,Police Forces of Chile (2018-),,1,15,South America,Chile,Antofagasta,Antofagasta,Antofagasta,Antofagasta,-23.6524,-70.3954,1,La Estrella de Antofagasta,Subnational,"On 27 November 2019, in Antofagasta, Antofagasta region, a group of at least 600 rioters attacked the police station of the district. Police Forces of Chile clashed with teargas against the group which attempted to access the facilities. Rioters threw rocks and Molotov bombs at the station. The event happened during several weeks of a political and social crisis in the country. 19 police officers were reported injured and four police vehicles destroyed. Two people were arrested. [size=at least 600]",0,1582840237,CHL
6939381,152,CHI2409,2409,2019-11-27,2019,1,Riots,Violent demonstration,Rioters (Chile),,5,Police Forces of Chile (2018-),,1,15,South America,Chile,Biobio,Concepcion,Concepcion,Concepcion,-36.8270,-73.0498,1,El Mercurio (Chile),National,"On 27 November 2019, in Concepcion, Biobio region, Police Forces and rioters clashed during a demonstration over general discontent with the government. There were reports of violence but no specific episode was mentioned. The event happened during a political and social crisis in the country, with civil uprising continuing for several weeks. [size=no report]",0,1582839946,CHL
7067127,152,CHI2407,2407,2019-11-27,2019,1,Protests,Protest with intervention,Protesters (Chile),,6,Police Forces of Chile (2018-),,1,16,South America,Chile,Biobio,Arauco,Arauco,Arauco,-37.2457,-73.3153,1,La Estrella Concepcion,Subnational,"On 27 November 2019, in Arauco, Biobio, a group of individuals blocked traffic in the access to the commune to demonstrate over general discontent with the government. Their demands included reforms to education, healthcare, and retirement policies, among others. The police intervened to remove the blockade. [size=no report]",0,1587491664,CHL
6953729,152,CHI2346,2346,2019-11-26,2019,1,Protests,Excessive force against protesters,Protesters (Chile),Labour Group (Chile); CUT: The Workers' United Center of Chile,6,Unidentified Armed Group (Chile),,3,36,South America,Chile,Antofagasta,Antofagasta,Antofagasta,Antofagasta,-23.6524,-70.3954,1,La Estrella de Antofagasta,Subnational,"On 26 November 2019, in Antofagasta, Antofagasta region, nearly 3,000 citizens and workers affiliated to the CUT protested over general discontent with the government. The protesters' demands include reforms in education, healthcare and pension policies, among other things. Medical services reported 3 people injured by gunshots during the protests that took place this day. No perpetrator was reported. [size=nearly 3,000]",0,1582840237,CHL
6953731,152,CHI2347,2347,2019-11-26,2019,1,Riots,Violent demonstration,Rioters (Chile),,5,,,0,50,South America,Chile,Antofagasta,Antofagasta,Antofagasta,Antofagasta,-23.6524,-70.3954,1,La Estrella de Antofagasta,Subnational,"On 26 November 2019, in Antofagasta, Antofagasta region, small groups of rioters built and set on fire barricades in different areas of the district. The event happened during several weeks of a political and social crisis in the country. [size=no report]",0,1582840237,CHL
6957060,152,CHI2355,2355,2019-11-26,2019,1,Riots,Violent demonstration,Rioters (Chile),,5,,,0,50,South America,Chile,Biobio,Concepcion,Concepcion,Concepcion,-36.8270,-73.0498,2,La Tercera (Chile),National,"On 26 November 2019, in the rural area of Concepcion, Biobio region, people demonstrated over general discontent with the government. Rioters built and set on fire barricades in several points of Route 160 that connects Concepcion with Lota and Coronel. The group demands reforms in education, healthcare and pension policies, among other things. [size=no report]",0,1582840323,CHL
6931977,152,CHI2383,2383,2019-11-26,2019,1,Protests,Protest with intervention,Protesters (Chile),,6,Police Forces of Chile (2018-),,1,16,South America,Chile,Metropolitana,Santiago,Pedro Aguirre Cerda,Pedro Aguirre Cerda,-33.5254,-70.6750,1,Biobio Chile,National,"On 26 November 2019, in Pedro Aguirre Cerda, Metropolitan region, citizens protested over general discontent with the government. The group's demands include reforms in education, healthcare and pension policies, among other things. Police Forces of Chile dispersed the group when a reduce number of protesters blocked the traffic. [size=no report]",0,1582839797,CHL
7067148,152,CHI2377,2377,2019-11-26,2019,1,Riots,Violent demonstration,Rioters (Chile),,5,,,0,50,South America,Chile,Biobio,Concepcion,Lota,Lota,-37.0899,-73.1577,1,La Estrella Concepcion,Subnational,"On 26 November 2019, in Lota, Biobio, a group of individuals built barricades in the streets of the Colcura and Polvorin sectors to demonstrate over general discontent with the government. The event happened during a political and social crisis in the country, with civil uprising continuing for several weeks [size=no report]",0,1587491664,CHL
7066904,152,CHI2365,2365,2019-11-26,2019,1,Riots,Violent demonstration,Rioters (Chile),,5,Civilians (Chile),Labour Group (Chile); Government of Chile (2018-),7,57,South America,Chile,Tarapaca,Iquique,Iquique,Iquique,-20.2133,-70.1503,2,Estrella Iquique,Subnational,"On 26 November 2019, in the rural area of Iquique, Tarapaca region, a group of nearly 10 masked rioters set on fire the toll installed on Route A-16 that connects Iquique with the district of Pozo Almonte. The men threatened the workers in the facility and then proceed to spread gasoline. The event happened during several weeks of a political and social crisis in the country. [size=nearly 10]",0,1587491662,CHL
7066918,152,CHI2362,2362,2019-11-26,2019,1,Riots,Mob violence,Rioters (Chile),,5,Rioters (Chile),Labour Group (Chile),5,55,South America,Chile,Tarapaca,Iquique,Iquique,Iquique,-20.2133,-70.1503,1,Estrella Iquique,Subnational,"On 26 November 2019, in Iquique, Tarapaca, a group of store owners belonging to the Guild Association of Tenants of Calle Vivar confronted with baseball bats and iron bars groups of rioters attempting to loot their stores [size=no report].",0,1587491662,CHL
7066416,152,CHI2375,2375,2019-11-26,2019,1,Riots,Violent demonstration,Rioters (Chile),,5,,,0,50,South America,Chile,Biobio,Biobio,Los Angeles,Los Angeles,-37.4697,-72.3537,1,Biobio Chile,Subnational,"On 26 November 2019, in Los Angeles, Biobio region, citizens demonstrated over general discontent with the government. The group's demands include reforms in education, healthcare and pension policies, among other things. Demonstrators built and set on fire barricades to block local streets. [size=no report]",0,1587491659,CHL
7066929,152,CHI2363,2363,2019-11-26,2019,1,Riots,Violent demonstration,Rioters (Chile),,5,Police Forces of Chile (2018-),,1,15,South America,Chile,Tarapaca,Iquique,Iquique,Iquique,-20.2133,-70.1503,1,Estrella Iquique,Subnational,"On 26 November 2019, in Iquique, Tarapaca a group of individuals built barricades on Route A-1 (Iquique-Tocopilla) at the level of Caleta Caramucho to demonstrate over general discontent with the government. The police intervened to undo the blockade. The group_ demands included reforms to education, healthcare, and retirement policies, among others [size=no report].",0,1587491662,CHL
6936881,152,CHI2401,2401,2019-11-26,2019,1,Riots,Violent demonstration,Rioters (Chile),ANEF: National Association of Tax Employees; Health Workers (Chile); Labour Group (Chile); Students (Chile); Teachers (Chile),5,,,0,50,South America,Chile,Los Rios,Valdivia,Valdivia,Valdivia,-39.8142,-73.2459,1,El Austral Valdivia,Subnational,"On 26 November 2019, in Valdivia (Los Rios), members of the National Association of Tax Employees (ANEF) and other labour groups, health workers, students, teachers and citizens demonstrated over a general discontent with the government. The group demands improvements in education, healthcare and pension policies, among other issues. A similar demonstration took place later on that day. Likewise, a small group of demonstrators vandalized the construction work of a shopping mall. [size=no report]",0,1582839938,CHL
6931764,152,CHI2402,2402,2019-11-26,2019,1,Protests,Peaceful protest,Protesters (Chile),MUS: Social Unit Movement,6,,,0,60,South America,Chile,Los Rios,Valdivia,Valdivia,Valdivia,-39.8142,-73.2459,1,Biobio Chile,National,"On 26 November 2019, in Valdivia, Los Rios region, the MUS called for a general strike; citizens protested over general discontent with the government. The protesters' demands include reforms in education, healthcare and pension policies, among other things. [size=no report]",0,1582839796,CHL
6998841,152,CHI3515,3515,2019-11-26,2019,1,Riots,Violent demonstration,Rioters (Chile),Ukamau Movement of Dwellers,5,Police Forces of Chile (2018-),,1,15,South America,Chile,Metropolitana,Santiago,Santiago Centro,Santiago,-33.4569,-70.6483,1,La Tercera (Chile),National,"On 26 November 2019, in Santiago (Metropolitana), members of the Ukamau Movement of Dwellers built barricades in demonstration, leading the Police forces to disperse the group with water tanks. The event happened during several weeks of a political and social crisis in the country. [size=no report]",0,1585002578,CHL
6939450,152,CHI2350,2350,2019-11-26,2019,1,Protests,Peaceful protest,Protesters (Chile),Students (Chile),6,,,0,60,South America,Chile,Metropolitana,Maipo,Buin,Buin,-33.7313,-70.7418,1,El Mercurio (Chile),National,"On 26 November 2019, in Buin, Metropolitan region, students protested over general discontent with the government. The protesters' demands include reforms in education, healthcare and pension policies, among other things. The group blocked for several hours a stretch of Route 5 that crosses the district. [size=no report]",0,1582839946,CHL
6953531,152,CHI2395,2395,2019-11-26,2019,1,Riots,Mob violence,Rioters (Chile),,5,Civilians (Chile),Labour Group (Chile); Government of Chile (2018-),7,57,South America,Chile,Metropolitana,Santiago,San Ramon,San Ramon,-33.5378,-70.6430,1,La Cuarta (Chile),National,"On 26 November 2019, in San Ramon, Metropolitan region, a group of rioters set on fire a bus of public service and multiple stores. The event happened during several weeks of a political and social crisis in the country. [size=no report]",0,1582840236,CHL
7066939,152,CHI2366,2366,2019-11-26,2019,1,Riots,Violent demonstration,Rioters (Chile),Labour Group (Chile); Students (Chile),5,Police Forces of Chile (2018-),Civilians (Chile); Labour Group (Chile),1,15,South America,Chile,Tarapaca,Iquique,Iquique,Iquique,-20.2133,-70.1503,1,Estrella Iquique,Subnational,"On 26 November 2019, in Iquique, Tarapaca, a group of university students and public employees demonstrated over a general discontent with the government. Their demands included reforms to education, healthcare, and retirement policies, among others. When passing through the headquarters of the First Zone of Tarapaca of the uniformed police, some demonstrators threw stones at the building, which caused the reaction of the police, who dispersed them. Mobs of unknown people also loot commercial premises in the downtown area [size=no report].",0,1587491663,CHL
6953533,152,CHI2372,2372,2019-11-26,2019,1,Riots,Violent demonstration,Rioters (Chile),,5,Civilians (Chile),Labour Group (Chile); Government of Chile (2018-),7,57,South America,Chile,Coquimbo,Elqui,La Serena,La Serena,-29.9045,-71.2489,1,La Cuarta (Chile),National,"On 26 November 2019, in La Serena, Coquimbo region, rioters vandalized a hotel near the beach and set on fire a municipal building. Small groups of rioters built and set on fire barricades in different areas of the district during the evening. The event happened during several weeks of a political and social crisis in the country. [size=no report]",0,1582840236,CHL
6953536,152,CHI2392,2392,2019-11-26,2019,1,Riots,Violent demonstration,Rioters (Chile),,5,Police Forces of Chile (2018-),Civilians (Chile); Labour Group (Chile),1,15,South America,Chile,Metropolitana,Maipo,San Bernardo,San Bernardo,-33.5922,-70.6996,1,La Cuarta (Chile),National,"On 26 November 2019, in San Bernardo, Metropolitan region, citizens demonstrated over general discontent with the government. Police Forces dispersed the group with teargas and water hoses. Their demands include reforms in education, healthcare and pension policies, among others. One pedestrian that was not taking part in the demonstrations resulted in injured when teargas ammunition hit her on the head. The victim lost sight in both eyes due to the impact. In the evening a group set on fire a bus of public service. [size=no report]",0,1582840236,CHL
6936912,152,CHI2400,2400,2019-11-26,2019,1,Protests,Peaceful protest,Protesters (Chile),Labour Group (Chile); Students (Chile),6,,,0,60,South America,Chile,Los Rios,Valdivia,Valdivia,Valdivia,-39.8142,-73.2459,1,El Austral Valdivia,Subnational,"On 26 November 2019, in Valdivia (Los Rios), authorities and students of the Valdivia's technical school held a protest against the transfer of two teachers to another educational center. On the same day, parents and school authorities held another protest in front of Valdivia's Daem headquarters, calling for the resignation of the head of the institution. [size=no report]",0,1582839938,CHL
6931799,152,CHI2364,2364,2019-11-26,2019,1,Riots,Mob violence,Rioters (Chile),Vigilante Group (Chile),5,Rioters (Chile),,5,55,South America,Chile,Tarapaca,Iquique,Iquique,Iquique,-20.2133,-70.1503,1,Biobio Chile,National,"On 26 November 2019, in Iquique, Tarapaca region, a group of at least 120 neighbors and store owners confronted with wooden sticks groups of rioters attempting to loot stores and supermarkets in the city. [size=at least 120]",0,1582839796,CHL
7066970,152,CHI2351,2351,2019-11-26,2019,1,Riots,Violent demonstration,Rioters (Chile),,5,Police Forces of Chile (2018-),,1,15,South America,Chile,Antofagasta,El Loa,Calama,Calama,-22.4567,-68.9237,1,Estrella Loa,Subnational,"On 26 November 2019, in Calama, Antofagasta region, a group of nearly 400 people demonstrated over general discontent with the government. Police Forces of Chile clashed against groups of rioters. The group's demands include reforms in education, healthcare and pension policies, among others. 17 people were reported arrested. [size=nearly 400]",0,1587491663,CHL
6953825,152,CHI2404,2404,2019-11-26,2019,1,Riots,Violent demonstration,Rioters (Chile),Labour Group (Chile); Health Workers (Chile); MUS: Social Unit Movement,5,Police Forces of Chile (2018-),Civilians (Chile); Labour Group (Chile),1,15,South America,Chile,Valparaiso,Valparaiso,Vina del Mar,Vina del Mar,-33.0246,-71.5518,1,La Estrella De Valparaiso,Subnational,"On 26 November 2019, in Vina del Mar, Valparaiso region, citizens, health workers and other social organizations demonstrated over a general discontent with the government. The demonstration was organized by the MUS. The group demands improvements in education, healthcare and pension policies, among other things. Police Forces clashed against group of rioters that built barricades across the city and vandalized buildings and private businesses. [size=no report]",0,1582840237,CHL
7066977,152,CHI2348,2348,2019-11-26,2019,1,Protests,Peaceful protest,Protesters (Chile),Labour Group (Chile); ANEF: National Association of Tax Employees; CUT: The Workers' United Center of Chile,6,,,0,60,South America,Chile,Arica y Parinacota,Arica,Arica,Arica,-18.4746,-70.2979,1,La Estrella Arica,Subnational,"On 26 November 2019, in Arica, Arica y Parinacota region, citizens and workers members of ANEF and the CUT protested over general discontent with the government. The protesters' demands include reforms in education, healthcare and pension policies, among other things. [size=no report]",0,1587491663,CHL
6937960,152,CHI2371,2371,2019-11-26,2019,1,Protests,Peaceful protest,Protesters (Chile),Labour Group (Chile); MUS: Social Unit Movement; CUT: The Workers' United Center of Chile,6,,,0,60,South America,Chile,Coquimbo,Elqui,La Serena,La Serena,-29.9045,-71.2489,1,El Dia (Chile),National,"On 26 November 2019, in La Serena, Coquimbo region, the MUS called for a general strike; citizens, social organizations, and worker affiliated to the CUT protested over general discontent with the government. The protesters' demands include reforms in education, healthcare and pension policies, among other things. [size=no report]",0,1582839942,CHL
6954858,152,CHI2376,2376,2019-11-26,2019,1,Protests,Protest with intervention,Protesters (Chile),,6,Police Forces of Chile (2018-),,1,16,South America,Chile,Metropolitana,Santiago,Cerrillos,Los Cerrillos,-33.4926,-70.7119,1,La Nacion (Chile),National,"On 26 November 2019, in Cerrillos, Metropolitan region, housing activists protested over housing issues. The group demands government intervention to stimulate house ownership in the city. Police Forces of Chile dispersed the group when protesters blocked the streets for several hours. [size=no report]",0,1582840240,CHL
7067004,152,CHI2349,2349,2019-11-26,2019,1,Protests,Peaceful protest,Protesters (Chile),,6,,,0,60,South America,Chile,Arica y Parinacota,Arica,Arica,Arica,-18.4746,-70.2979,1,La Estrella Arica,Subnational,"On 26 November 2019, in Arica, Tarapaca region, thousands of citizens demonstrated peacefully in the streets after a national call for a strike. [size=thousands]",0,1587491663,CHL
6954880,152,CHI2380,2380,2019-11-26,2019,1,Protests,Protest with intervention,Protesters (Chile),,6,Police Forces of Chile (2018-),,1,16,South America,Chile,Metropolitana,Santiago,Nunoa,Nunoa,-33.4474,-70.5828,1,La Nacion (Chile),National,"On 26 November 2019, in Nunoa, Metropolitan region, housing activists protested over housing issues. The group demands government intervention to stimulate house ownership in the city. Police Forces of Chile dispersed the group when protesters blocked the streets for several hours. [size=no report]",0,1582840240,CHL
